created_at,text
2015-04-14 01:01:14,"Well behaved women rarely make history. You know the saying, now make it your life mantra! ►http://t.co/wWvMGe8iRO http://t.co/OrmXLWNYey"
2015-04-14 00:01:15,"""My sweet Bianca, I love her to pieces."" --- Lucila http://t.co/cHqhu14myW"
2015-04-13 23:01:31,"A couple of weeks later I saw her again, and of course, fed her. 

Read here: http://t.co/kb5A2PPELv http://t.co/Bu4SPtSujj"
2015-04-13 22:33:33,"@Vixyvixen79 Aw, he's so cute!!"
2015-04-13 22:33:16,@jackmclarenwins Stunning!!
2015-04-13 22:31:19,@mimithepuss Thumper got his forever home with his foster mom! Such a happy ending 😻
2015-04-13 22:29:45,@Dillclement Awwwww!
2015-04-13 22:29:30,@Dillclement Your cat is very cute!
2015-04-13 22:29:09,@MKucala Thank you for rescuing!
2015-04-13 22:27:26,"@jakehitcher Sorry you didn't like the video – but we are @Cats, and we like dogs too! Here is proof: http://t.co/K9Lr657hF1"
2015-04-13 22:24:30,@HoneyBuzzi You're right! So cute :)
2015-04-13 22:19:45,@jakehitcher Sorry! I'll make sure to post this necklace when it's back in stock.
2015-04-13 22:16:59,@shydrae He does! Love it.
2015-04-13 22:16:34,@Ryan_Recon Very cute! 😻
2015-04-13 22:01:48,This Conversation Between A Dog And His Owner Is Hilarious — And So Accurate!►http://t.co/A6nAK65ZgI http://t.co/4i52e2DYw9
2015-04-13 21:01:58,This made my morning for sure! And it’s a Monday... ►http://t.co/pymGZ1br8I http://t.co/k0PHDW88fU
2015-04-13 20:02:27,"A gently scooped neck and flared hemline create the perfect dress for spring!!

►http://t.co/w5KhKXBUs4 http://t.co/4YyaQd4M1F"
2015-04-13 19:02:34,Have you ever seen a cat like this? http://t.co/WybtJEdOAv
2015-04-13 18:02:31,The puppy in this video is the cutest thing I have ever seen! ►http://t.co/azB4GeIxNp http://t.co/SwCxMY8hr2
2015-04-13 17:02:31,"""Gin."" --- Kamaya http://t.co/8pVoDCpHB7"
2015-04-13 16:02:53,Celebrate your animal friends with a clever paw print necklace.  ►http://t.co/OzPZ9xe9cs http://t.co/Omx3sXomAU
2015-04-13 14:02:54,"""This is my kitten Zeke. Wanted to share his incredible blue eyes."" --- Debbie http://t.co/XNT9S43RZF"
2015-04-13 13:03:13,Shake up your accessorizing routine with this crafted origami panda necklace. ►http://t.co/SCQXvWK5WB http://t.co/brqVCc7UUl
2015-04-13 08:01:26,"""Chester kisses me when I come home."" --- Megan http://t.co/15LXMsQbXU"
2015-04-13 07:01:25,Baby Pygmy Goat Doing The Happy Dance May Be The Greatest Thing Ever ►http://t.co/RshqUIcKkd http://t.co/ZN1ACkQpDk
2015-04-13 06:01:12,"""This is my baby girl Missy , she says hello."" --- Andrea http://t.co/Bk85eDM95f"
2015-04-13 05:00:54,"When we moved to our new appartment, I wanted a second cat for our Hector to play with. ►http://t.co/spntvRsxgF http://t.co/yAWtVDk4cG"
2015-04-13 04:00:54,"Bright, bold, and beautiful!►http://t.co/fhASU3CdVy http://t.co/WK0sHqM3KN"
2015-04-13 03:00:53,"""Every morning My ""Itsy Bitsy"" waits for me to come inside."" --- Erika http://t.co/srVsoKMSrC"
2015-04-13 02:01:25,"A Soldier Saved a Cat, and the Cat Saved Him Right Back ►http://t.co/98qFc1oZaf http://t.co/uquyVE8Lmz"
2015-04-13 01:01:24,Perfect for spring! ►http://t.co/6O2qCOBvqx http://t.co/SDuxNlkpwW
2015-04-13 00:01:07,Ready…set…attack! http://t.co/pDtopfJAXp
2015-04-12 23:00:54,Do you know what shelter cats really want? ►http://t.co/Nr4pjlV8cO http://t.co/2CXx1PCn7E
2015-04-12 22:00:54,Try not to laugh! ►http://t.co/7y12iZVEwJ http://t.co/gGWdJyDDyA
2015-04-12 21:01:24,Here's your daily reminder to click!  ►http://t.co/hWJXI2zTF3 http://t.co/y8yiwWmLk5
2015-04-12 20:01:31,"Whether you take your coffee catffeinated or decatf, our roomy mug expresses your preference ► http://t.co/XfsUGZVUOH http://t.co/8wbJ2zBb7S"
2015-04-12 19:01:09,http://t.co/KIGyXmJw0d
2015-04-12 18:01:30,Elly needed her own room where she could become acclimated to living indoors ►http://t.co/3kX9Mh12ZJ http://t.co/3k2NTzjs6i
2015-04-12 17:01:20,"""My handsome Max."" --- Penny http://t.co/FyIvGu6a5t"
2015-04-12 16:01:19,Start the day off right with your beloved elephant friend!  ►http://t.co/myeLoJnJSA http://t.co/emfTrACw5i
2015-04-12 15:01:18,The puppy in this video is the cutest thing I have ever seen! http://t.co/yb06bxy64v http://t.co/TTCcwEb6Iq
2015-04-12 14:01:29,"""This is Max, he is a very vocal loving boy."" --- Tyler http://t.co/s3jNhaKy1o"
2015-04-12 13:01:27,This feathered friend gives a hoot about fair trade -- what could be wiser? ►http://t.co/KpDOwLhr37 http://t.co/E8YbUDAlZN
2015-04-12 12:01:03,Our most inspiring stories come from YOU! Share yours today:http://t.co/YVpim8swKd http://t.co/JuHDkCHsHz
2015-04-12 11:01:16,This Nap Is Just Precious! Watch As This Sweet Golden Snuggles With His Kitty Friend http://t.co/VuzDutWyxs http://t.co/POS4NSkFxz
2015-04-12 10:01:17,LOL! These Cats Forgot That They Weren’t Human ►http://t.co/KODAJ9CcxG http://t.co/fq5V6bLN7a
2015-04-12 09:01:11,"They were only three days old when I took them in, they weren't very strong.►http://t.co/nNdKL7yGM4 http://t.co/24RqPzdGLR"
2015-04-12 08:01:06,"""My sweet baby!"" --- Andrea http://t.co/dziwb6bxas"
2015-04-12 07:00:46,"He saw something underneath it, huddled next to one of the tires►http://t.co/g0rEwQAgpz http://t.co/4sYY3szK6y http://t.co/9JV2vIKrTT"
2015-04-12 06:00:42,"""Mama's pretty girl ... Miley Faye (aka My Sleeping Buddy!)"" --- Rhonda http://t.co/4FZFVH1ysk"
2015-04-12 05:00:39,These rescuers had a lot more to do for this little cutie. ►http://t.co/0i7aq3zvs1 http://t.co/8n5IcEpOb5
2015-04-12 04:00:41,Set a bewitchingly pretty table with the cobalt-blue splendor of this classic ceramic mug. ►http://t.co/oJNZ0LlRO6 http://t.co/MiVklwLnL9
2015-04-12 03:00:44,"""My little boy Sammy."" --- Lee http://t.co/LqIZ990egd"
2015-04-12 02:01:01,"For Cats, Bathrooms Are Where It’s At! ►http://t.co/Lu3FhKvuHf http://t.co/SxN177B1CU"
2015-04-12 01:01:14,Bark less. Wag more! ►http://t.co/4UlZYwQ3AC http://t.co/t42ejzrR1u
2015-04-12 00:00:55,"""My spoiled kitty cat, Scotch."" --- Kasse http://t.co/GXbvKTLv26"
2015-04-11 23:01:18,This dog's morning routine cracks me up.  ►http://t.co/ZkjVtq3AYK http://t.co/FrvE8rkG0L
2015-04-11 22:01:00,A very gentle and handsome cat was taking a nap when suddenly a tiny bird woke him up…►http://t.co/nKatouX1YC http://t.co/Pd9VvzKSvz
2015-04-11 21:01:16,10 Signs You Are A Crazy Cat Person (And Proud Of It!) ►http://t.co/Y7H9K5VCJL http://t.co/pFIq4Voktc
2015-04-11 20:01:52,"Good things come in threes, like our spirited triple-heart necklace. ►http://t.co/pz1kZ3x5aj http://t.co/bRWjOGC57X"
2015-04-11 19:01:40,"""Snow and Fizette playing."" --- Sandy http://t.co/hzMkzKXvJg"
2015-04-11 18:01:10,Tiger sat in a cage in a local shelter waiting for his human ►http://t.co/tqIuQkONtB http://t.co/BcxRtNDfyP
2015-04-11 17:01:46,"""Playtime on the stairs is just exhausting. Princess Madge taking a break."" --- Gary http://t.co/VTN7VwHyjc"
2015-04-11 16:01:41,"The striking design and rich, diverse colors bring beauty to our amethyst and sterling ring. ►http://t.co/AnJmd6tesx http://t.co/YT1DSg365y"
2015-04-11 15:01:20,Here's your daily reminder to click! ►http://t.co/T0aOu3W0aR http://t.co/bk4YCZ8nNh
2015-04-11 14:02:09,"""This is Roush."" --- Ciara http://t.co/KGFXZsAtcP"
2015-04-11 13:02:02,"Celebrate the green, green grass of home with a green amber ring!►http://t.co/V4lTDlV9yM http://t.co/rVSOpns2ml"
2015-04-11 12:01:38,A Kitten Playing Fetch Is Simply ADORABLE! ►http://t.co/PZb80yUYLs http://t.co/2iHACfYDSY
2015-04-11 11:01:42,I wish one of these existed in every city! ►http://t.co/qodmcFFwBE http://t.co/41LhxPoz2F
2015-04-11 10:01:01,How has a cat changed your daily routine? ►http://t.co/bSpkHTTO1S http://t.co/BgiWfwbrue
2015-04-11 09:01:15,Prepare for the Most Adorable Cheetah Video You Will See Ever! ►http://t.co/iGc2IpxHxb http://t.co/yHqemY3zFY
2015-04-11 08:00:43,"""Jinx and Gibbs....snuggle bugs!"" --- Betsy http://t.co/xAZgmamMRF"
2015-04-11 07:01:00,Maru always seems to be up to something unusual. ►http://t.co/KL3SWlBmpP http://t.co/5MWmTWaSlE
2015-04-11 06:00:44,"""This is Domino."" --- Marsha http://t.co/vVdGKlGeMV"
2015-04-11 05:00:58,"This Saint Bernard is completely obsessed with her new family member, and it is adorable! ►http://t.co/m6YVwaNWkn http://t.co/EgeIBYMdmK"
2015-04-11 04:00:58,Each bead on this cute bracelet is hand-rolled ►http://t.co/RFPqbHHUPL http://t.co/m2gSu61jiY
2015-04-11 03:01:10,"So cute, Leslie! http://t.co/J535Dz5w2C"
2015-04-11 02:01:22,I’ve Never Seen A Dog Do This! This Is Hilarious! ►http://t.co/7030zalSPF http://t.co/OK7UsKgUF3
2015-04-11 01:01:23,"The unity of all living things, magnificently symbolized in the tree of life. ►http://t.co/V39furaQPB http://t.co/PyGG2eYFH7"
2015-04-11 00:01:14,"""My handsome baby Alfredo."" --- Andrea http://t.co/3Xy3UazHNg"
2015-04-10 23:01:34,We All Need A Little Extra Love From Time To Time! ►http://t.co/xjeVjrjWUV http://t.co/LnmFHtxviy
2015-04-10 22:01:19,Watch this touching rescue unfold! ►http://t.co/Me1OKg6i2A http://t.co/BewdrH5b0h
2015-04-10 21:01:57,"This 5-week-old kitten weighs just 9 ounces, but she’s got some big things to say! ►http://t.co/8z5ULbGDOG http://t.co/6RtUZAbWX2"
2015-04-10 20:02:39,"Made of the softest bamboo, this style can be worn looped once or twice. ►http://t.co/b6u8eNfhNu http://t.co/SX9elU0zq7"
2015-04-10 19:02:08,"""My kitty Larry.... His normal days."" --- Ashlynn http://t.co/pCBQm3WNPK"
2015-04-10 18:26:19,@nickpaul2005 So sweet!
2015-04-10 18:02:22,Retweet if this was your morning. ►http://t.co/h10hZ2ptrb http://t.co/jTJljGNuPQ
2015-04-10 17:01:38,"My decoy......so cute!!!"" --- Charmaine http://t.co/FG6YRhYeZB"
2015-04-10 16:02:28,Handmade in and fairly traded from Nepal! ►http://t.co/iy6ymdrR3S http://t.co/TnNZxlCFpx
2015-04-10 14:02:31,"""This is Samantha."" -- Jennifer http://t.co/tBHrAYTi8C"
2015-04-10 13:01:52,Handmade in and fairly traded from India. Perfect for Mother's Day! ►http://t.co/u87mGRSSlW http://t.co/dDWdN4vJl5
2015-04-10 12:01:26,"Many kids like to sleep with stuffed toys but cats? Well, this one does! ►http://t.co/y9Qzao1IKH http://t.co/OFKVfyIbmm"
2015-04-10 11:01:16,This Kitten That Loves Technology Will Totally Make Your Day! http://t.co/YGS0dm3cxh http://t.co/mvhW6zDtVn
2015-04-10 10:01:05,Fetch Fail!  ►http://t.co/mGj05nnE6V http://t.co/V8mAUIH8tP
2015-04-10 09:01:37,"Every dog owner knows that their dog has a lot to say

►http://t.co/NjoEnSUfyI http://t.co/azRg5V5qU8"
2015-04-10 07:01:05,A fluffy pup asks permission before getting on the couch and snuggling their favorite human. ►http://t.co/zUt22UfOs5 http://t.co/9zTpn4tirM
2015-04-10 06:01:22,"""My Kofi kitty says Happy April."" --- Anna http://t.co/FxgHbc69MK"
2015-04-10 05:00:46,A cute kitten decides to massage her favorite furry friend ►http://t.co/JSu9IS5r3r http://t.co/tfrqJxyk4Z
2015-04-10 04:01:07,Show your support and that you're part of Jackson's #TeamCatMojo with our classic black hoodie►http://t.co/5yAa9j3gnB http://t.co/jvRMSxdEnT
2015-04-10 03:01:08,"""Atticus Finch, dreaming of fireflies."" --- David http://t.co/M0D83NLYwd"
2015-04-10 02:01:11,Everyone wants to know what their dogs are thinking.►http://t.co/vRc8y0BhzS
2015-04-10 01:02:02,YES!!! ►http://t.co/OoVxPYRNx0 http://t.co/8JKBKTEVfq
2015-04-10 00:01:01,"""T's favorite pillow."" --- Billie http://t.co/Wda4SEhpJA"
2015-04-09 23:01:51,Watch How This Cat Reacts To Seeing His Reflection ►http://t.co/5uw18iXjfX http://t.co/LuAaKg6xwy
2015-04-09 22:02:03,"As you scroll through this list, prepare to smile again, and again, and again.  ►http://t.co/DbbvyLsC66 http://t.co/ULUmfuSgvr"
2015-04-09 21:01:25,"Pigs start out small and cute, but people often don’t realize how large they can really get.  ►http://t.co/94UZl025kv http://t.co/STyS15Iom6"
2015-04-09 20:01:33,Animal lovers love this paw print beaded bracelet! ►http://t.co/VFIDOsOWJd http://t.co/owYbzxMP9d
2015-04-09 19:02:19,"""This is our Coco Chanel."" --- Terry http://t.co/HW4B6aDbyg"
2015-04-09 18:28:57,@GettingOnNerves Don't they all! LOVE kitties 😻
2015-04-09 18:28:28,@Mommybee7My So wonderful! Thank you for adopting rescue animals ❤️
2015-04-09 18:02:05,10 Signs You Are A Crazy Cat Person (And Proud Of It!) ►http://t.co/VeoaPSYqxK http://t.co/1zyzEU1Pmk
2015-04-09 16:03:15,How beautiful is this sterling silver ring? And every purchase helps animals in need!  ►http://t.co/AZMABfi9Lj http://t.co/KYn4V4FW5t
2015-04-09 15:02:30,Why Isn’t This The Norm In Every Airport?! ►http://t.co/dLeWiFCPDv http://t.co/HiLOB7oXwz
2015-04-09 14:03:24,"""This is beautiful Loreen."" --- Avril"
2015-04-09 13:03:02,Our heartfelt mug sounds a call for pet adoption with loving style. ►http://t.co/MBtSZLoKDj http://t.co/BDI1m2jIbx
2015-04-09 12:02:27,The Third Picture In This List Took My Breath Away! ►http://t.co/vNgESsk7xq http://t.co/b19qKcHFlJ
2015-04-09 11:01:19,"Scooter: Guys Want to Be Him, Ladies Want to Be With Him ►http://t.co/9Ww8pKfD9O http://t.co/QRG4gCmtvr"
2015-04-09 10:01:02,"How To Identify Stray And Feral Cats, And How To Help Them Survive!►http://t.co/1EFr6UUwfc http://t.co/yCrMNNvCoX"
2015-04-09 09:01:27,This Heartwarming Story Of A Shelter Dog Will Bring Tears To Your Eyes ►http://t.co/bmpxKlkTHT http://t.co/LA14JQupU4
2015-04-09 08:01:56,"""He's one of the most loving kitty cats I've ever owned."" --- Sharon http://t.co/BwmEIuDqFM"
2015-04-09 07:01:49,For cat eyes ONLY! ►http://t.co/DTjRukHyk4 http://t.co/TR8ZP6zr20
2015-04-09 06:00:54,"""Shellie."" --- Denise http://t.co/eJOIIpBmt5"
2015-04-09 05:01:31,The Tiniest Kitten Drinks From The Tiniest Bottle ►http://t.co/6nWGOKHbnx http://t.co/vVC9rQRoN0
2015-04-09 04:01:18,We're out of our gourd for these fancy felines! ►http://t.co/ZCBiQ2FiVq http://t.co/qWrOuzgT0j
2015-04-09 03:01:32,"My heart broke for Suzy, but then she finally found her happy ending!

►http://t.co/O7Rd3k9Lx6 http://t.co/l3vF4aihkz"
2015-04-09 02:01:21,"If It Walks Like A Dog, And Talks Like A Dog, Then It Must Be A…Cat?►http://t.co/nLkM83wKCI http://t.co/CdHcyE8i67"
2015-04-09 01:01:19,"Our necklace features a brass kitty within a framework of shimmering sterling silver. 

►http://t.co/b0eHEap5Zb http://t.co/umzaiBm4Zk"
2015-04-09 00:01:23,"Stunning, Ondina! http://t.co/Xnyi2qWHxQ"
2015-04-08 23:01:26,Normally I Wouldn’t Call A Raccoon Cute... ►http://t.co/n8cWUlw9IP http://t.co/5Bigi3Vvx6
2015-04-08 22:02:11,"If you don’t love fluffy dogs now, you will after this list! ►http://t.co/5VNunud9sf http://t.co/ezKlQV5VpX"
2015-04-08 21:02:09,This Big Dog Is Begging A Tiny Kitten To Play With Him And It’s Absolutely Adorable!►http://t.co/1TeQ2p9iwP http://t.co/O2GHrGdRNr
2015-04-08 20:01:23,Treat your hand to some sterling silver cat-itude! ►http://t.co/y2PDBv2zaW http://t.co/dkY0316bUA
2015-04-08 19:02:47,"""Taj."" ---  Moriah http://t.co/OpW5KcUTyP"
2015-04-08 18:00:25,Time For Bed…But Wait! This Little Guy Still Wants To Play!►http://t.co/zJgVcqEK1r http://t.co/C2WfOVPGYC
2015-04-08 17:00:59,Cat logic = best logic. ►http://t.co/eDhyKBHQ7O http://t.co/E6vwVyzJX5
2015-04-08 16:03:15,Shake up your accessorizing routine with this crafted origami kitty necklace. ►http://t.co/cps4EnIwa3 http://t.co/fgCayxzowG
2015-04-08 15:01:00,Can This Baby Elephant Get Any Cuter? ►http://t.co/i88vJpoJJE
2015-04-08 14:00:34,"""My beautiful Monte."" --- Francy http://t.co/joQReyMFBc"
2015-04-08 13:01:47,We're on a mission to get more shelter cats into forever homes! ►http://t.co/jMrfS21m0g http://t.co/oe7Ki1CJSo
2015-04-08 12:00:39,10 Animal Movies Guaranteed To Make You Cry! ►http://t.co/f3ScL7DV2r http://t.co/JNwU8LNno8
2015-04-08 11:02:08,I Had No Idea This Was Going On In California! ►http://t.co/GaMIcChm0j http://t.co/x2T04l4jAQ
2015-04-08 10:00:32,"These Animals Have Never Seen the Light of Day… Until Now
►http://t.co/2gnnvvh3rz http://t.co/1SjgTrWnjv"
2015-04-08 09:00:21,You’ve Got to Watch This Hummingbird! ►http://t.co/VS2Bxugliq http://t.co/tKEItAbzdf
2015-04-08 08:00:33,"""Taking their daily nap."" --- Alyce http://t.co/9Uyy0QfHBv"
2015-04-08 07:01:34,"Your Day Will Be Made…Trust Me And Just Watch This!
►http://t.co/qKC9drimGv http://t.co/4CYZZeuujA"
2015-04-08 06:00:40,"""Baby Kane."" --- Karen http://t.co/xnx4QY2DPL"
2015-04-08 05:00:36,"I Cannot Get Enough Of This Cat’s Epic Facial Expression!
►http://t.co/6fdRWihCWa http://t.co/kFpriY3rgI"
2015-04-08 04:01:05,Show your support as part of Jackson Galaxy's #TeamCatMojo ►http://t.co/4omRx487HK http://t.co/EnZvNZvdYs
2015-04-08 03:00:53,"""Beautiful Miss Louie keeping it green."" --- Jeanne http://t.co/aFgPMvbLiS"
2015-04-08 02:01:47,"Can You Open Your Heart And Home To A Puppy Mill Survivor?
►http://t.co/M57eiyOA2c http://t.co/aZE001n4yd"
2015-04-08 01:06:14,Straight-up cat class.►http://t.co/nuNNYJUUuz http://t.co/ImtoCXt8Es
2015-04-08 00:01:55,"""He is the best cat imaginable."" -- Liz http://t.co/zYIz2KaA4y"
2015-04-07 23:00:21,Tiny Cats Vs. Big Dogs ►http://t.co/bcX6o0XPBf http://t.co/hGUwjknHfT
2015-04-07 22:00:11,A Miracle Pony Survives And Thrives Against All Odds! ►http://t.co/X0WBproH2t http://t.co/UW9mFvPYTA
2015-04-07 21:05:52,"Marmalade, Kitty Warrior! ►http://t.co/PdD5DLEVwY http://t.co/1Fx8axv6pP"
2015-04-07 20:01:50,100% yes. ►http://t.co/niE37totfP http://t.co/kjTTLfCaam
2015-04-07 19:01:41,"""My baby Pickles ! 16 years old."" --- Rose http://t.co/QQwbCa4gWP"
2015-04-07 18:00:33,Who else is with me? ►http://t.co/laQvwbyXHm http://t.co/qyLuJtiFOp
2015-04-07 17:02:49,They just grow up so fast! ►http://t.co/7oXeYeuNMP http://t.co/swkCE63XWj
2015-04-07 16:00:55,"""My handsome Barlow goes so well with the decor. His eyes match purrfectly."" --- Vicki http://t.co/oeHkWkZq5V"
2015-04-07 15:01:35,"What a Sweetheart! Sully the Saint Bernard Loves His Dad So Much!

►http://t.co/yntaxCkzFF http://t.co/BL3ekASNwb"
2015-04-07 14:00:56,"""Smoky the king of our home."" --- Annaleah http://t.co/HPlKc1Vclg"
2015-04-07 13:01:19,"""FRITZ."" ---  Marsha http://t.co/kiEoWtn1JK"
2015-04-07 12:01:37,My brother went out to his car one morning and saw something underneath it. ►http://t.co/iwpd76dcNK http://t.co/KzBeF2k6Fv
2015-04-07 11:00:39,"The next party I host will totally be decorated by these crazy cute kittens.
►http://t.co/7jzWVaF5Ja http://t.co/SbPAl949hL"
2015-04-07 10:00:37,"Kitten Gives A Massage To Another Kitten. OH. MY. God.

►http://t.co/UUZo7NYTco http://t.co/UbsRueszov"
2015-04-07 09:00:29,She had a rough life before my ex-girlfriend and I took her in.  ►http://t.co/gjxw2ypshW http://t.co/c6iLaJIAVd
2015-04-07 08:00:17,"""Mark and a Halloween toy."" --- Kyle http://t.co/B0whtl6o1k"
2015-04-07 07:01:02,CLICK to give food and care to shelter cats! ►http://t.co/UM3nCQLOb8 http://t.co/aypbtCIR9w
2015-04-07 06:00:54,"""Just chillin."" --- Katie http://t.co/eoelCZBKIt"
2015-04-07 05:00:27,"These two are going to be best buds for a long, long time! 

►http://t.co/zsvm1o60Gv http://t.co/CTZEbJzsSD"
2015-04-07 03:01:17,"""My new baby Autumn."" --- Marcia http://t.co/tqIyrJyvGT"
2015-04-07 02:00:42,Tiny Kitty Is In Love With A Pit Bull ►http://t.co/r12Py7MPvX http://t.co/X9fM8TjM9b
2015-04-07 01:01:41,Remember a beloved pet who has moved on with a heartfelt message on our paw print bracelet. ►http://t.co/qRuvxbDXbW http://t.co/jdPaeaYEQg
